time,Bpb_perml,totTpb_perml,Tafraction_pb,BTtotRatio_tiss,BTtotRatio_tiss2,IL6combo
20.8,268391.939647224,1283075.25593732,0.0016952283640839,0.348451342728809,0.227407251852845,0.0246286149537204
20.9,270580.515731372,1285714.79698461,0.00166792312933786,0.352098504276569,0.229835581671467,0.024281338180616
20.99,272535.107179027,1287886.58175633,0.00164434393402619,0.355377882166671,0.232018739741028,0.0243517105571702
21,271599.612610032,1288029.75485746,0.0017014190775128,0.355724111447247,0.232255050986848,0.1132098407013
21.0035,270242.498327676,445333.539818913,0.00527627834916875,0.344849887280133,0.230268800001883,0.347371684078485
21.02083,266794.711149232,171652.371232496,0.0126360733829119,0.341908222675991,0.229865083461997,0.702845773813052
21.08333,269315.442889191,177657.225689597,0.0122053299230673,0.343861698584963,0.230902994174614,0.316655759815862
21.1,269771.555945195,179375.84300168,0.0121018678912154,0.34437840216604,0.2311868647914,0.304499198548165
21.2,272118.513464402,189990.31534637,0.0114862733531112,0.347435608830324,0.232919673942746,0.282667875115532
21.3,274357.377628713,201141.453724791,0.0108858955150262,0.350429827553374,0.23469137512823,0.268173789191727
21.4,276601.472460557,212852.760213634,0.010306179188428,0.353373961485413,0.23649770653274,0.254127514399038
21.5,278640.644264131,225109.857623256,0.00974982804414831,0.356304714038972,0.23833352068141,0.240379428184123
21.6,280558.890873101,237925.567742417,0.00921955925796765,0.359268759733584,0.240186132691538,0.22694412696374
21.7,282501.247944742,251345.523645209,0.00871534995164228,0.362272719688443,0.242051652605255,0.214069777065018
21.8,284418.180778506,265358.673919655,0.00823666614881218,0.36531998790717,0.243930277138558,0.201714737860359
21.9,286358.799042154,279954.540687041,0.00778426402966956,0.368403685713206,0.245822691223162,0.1899266222944
22,288326.539123669,295132.505733338,0.00735701788541646,0.371523079084796,0.247729214109714,0.178708704627113
22.1,290305.999999414,310882.59617896,0.00695438024919646,0.374676716231095,0.249650185140924,0.168038079374363
22.2,292293.679554099,327196.705504172,0.00657555264918559,0.377862836303977,0.251585963884557,0.157905766698208
22.3,294288.219603455,344069.73848622,0.00621913005490368,0.381080883314091,0.253536618721126,0.148299958839633
22.4,296282.67205358,361481.922601393,0.00588454196865922,0.384327975891358,0.255502106097128,0.139187099674817
22.5,298280.261267867,379436.234647634,0.00556994312536817,0.38760497886472,0.257482703953636,0.130576720364749
22.6,300277.745884398,397889.886123963,0.00527493657375356,0.390907663834214,0.259477722610216,0.122420457079917
22.7,302272.611721536,416844.21566438,0.00499810053939577,0.394235981590945,0.261487512839105,0.114714444508609
22.8,304262.666095309,436286.401692045,0.00473835052946216,0.397588742612085,0.263512071761709,0.10744167887111
22.9,306248.990074425,456135.711536325,0.00449520226213888,0.400963013109801,0.265550607299311,0.100581841470666
23,308231.055146399,476344.801859954,0.00426774897973402,0.404356669742757,0.267602702624474,0.0941162434306916
23.1,310206.468883407,496904.994595041,0.00405481491997324,0.407768674294218,0.269668378888155,0.0880280832269159
23.2,312174.185492527,517777.798728322,0.00385551132461629,0.411197294192576,0.271747286008917,0.0822995018914166
23.3,314135.477805911,538858.238177527,0.00366931089701018,0.414639541159518,0.273838102322769,0.0769132895770124
23.4,316088.407701414,560133.408890662,0.00349517865840687,0.418094028282489,0.275940819853881,0.0718513374998815
23.5,318032.15089436,581558.468249268,0.00333231905033786,0.421558802599287,0.278054959752676,0.0670958487054037
23.6,319966.909748789,603079.163609703,0.00317997858247919,0.425032242052716,0.280179687925176,0.0626333126147081
23.7,321892.740171789,624642.584718931,0.00303744362106971,0.428512591560584,0.282314197623526,0.0584496071744116
23.8,323808.654943558,646205.382384265,0.00290405084190962,0.431997701041062,0.284458014352365,0.0545262551571128
23.9,325714.198987759,667719.784664645,0.00277917997822558,0.43548558963082,0.286610474392969,0.0508471042656664
24,327610.303270602,689147.482829235,0.00266214318688139,0.438975772068935,0.288770627391127,0.0474068181973848
24.1,329496.119247237,710438.018529363,0.00255245397526779,0.442465721239025,0.290937839682882,0.0441861742203376
24.2,331371.399113076,731545.034972551,0.00244961471763562,0.445953535483232,0.29311134371062,0.0411706374841916
24.3,333236.21057572,752424.159542137,0.00235313653514005,0.449437921594201,0.295290352562127,0.0383504878325133
24.4,335090.726375713,773031.68014694,0.00226256196544972,0.45291775850653,0.297474053476203,0.0357176079043123
24.5,336934.607405647,793320.665814268,0.00217752000813864,0.456390810033933,0.299661606437471,0.033256069574566
24.6,338767.734081947,813245.56610096,0.00209765007476887,0.459855248438248,0.301852149294822,0.0309532946366451
24.7,340590.409636946,832762.912459784,0.00202257427861336,0.46331081287563,0.304045034030037,0.0288079168313596
24.8,342402.442859528,851826.80176196,0.00195200186621218,0.466755324019881,0.30623930765916,0.0268054585811624
24.9,344203.768962285,870391.953374223,0.00188565302153817,0.470187036632401,0.308434063494227,0.0249347947272656
25,345994.42409959,888423.52152888,0.0018232389286182,0.473604943842822,0.310628555341796,0.0231885314460281
